osm_type,osm_id,name,name_en,name_ru,name_ky,elevation_m,lat,lon,prominence,wikidata,wikipedia
node,7705281626,Tayushchij led,Tayushchij led,Тающий лед,,4063,43.1043706,77.2279029,,,
node,349007452,Зекир-бобо,,,,4062,41.4429513,70.5858724,,,
node,2626958905,,,,,4062,39.1878652,73.9285725,,,
node,9592100150,Первомайская,,,,4062,40.0433863,72.726488,,,
node,10018233524,Kumaitau,Kumaitau,Кумайтау,,4062,43.0130272,76.8760835,,,
node,2596272845,,,,,4061.3,42.0810627,71.0494282,,,
node,798679253,,,,,4061,42.4320161,74.4407613,,,
node,2598261558,,,,,4061,39.0220212,74.6081512,,,
node,2626958874,,,,,4061,39.1768095,73.9472885,,,
node,1623178576,КНУ,,,,4060,42.5724417,74.4171864,,,
node,3345910393,,,,,4060,42.4252785,74.4629951,,,
node,4005697708,Kazaxstanskij trezubecz,Kazaxstanskij trezubecz,Казахстанский трезубец,,4060,42.8817927,76.3290992,,,
node,5429569007,,,,,4060,42.4067911,79.1880047,,,
node,5767976499,,,,,4060,39.3692911,71.1379962,,,
node,11591987885,,,,,4060,43.034112,77.1811462,,,
node,5767976448,,,,,4058.3,39.4959611,71.3121062,,,
node,1740226498,Avantyurist,Avantyurist,Авантюрист,,4058,43.0222405,77.1316163,,,
node,7368482995,,,,,4058,41.3594893,76.6569865,,,
node,1738489122,Decembrists,Decembrists,Декабристов,,4057,43.1407504,77.4104347,,,
node,1738489144,,,,,4056,43.1466634,77.433168,,,
node,5760659005,,,,,4056,39.6938568,70.4860463,,,
node,11594874343,Starovatov,Starovatov,Староватова,Староватов,4056,42.8497103,76.2944974,,,
node,1738488879,Senior Glaciologist,Senior Glaciologist,Старший Гляциолог,,4055,43.1006492,77.6626387,,,
node,7776502136,,,,,4055,39.0898323,69.1570316,,,
node,2593669656,,,,,4054.1,42.2477879,71.184309,,,
node,1857057006,Чон-Тор,,Чон-Тор,,4054,42.4802316,74.3474436,,,
node,1740532751,,,,,4053,42.956737,76.9415991,,,
node,349004334,,,,,4052.7,42.2777084,71.0085936,,,
node,5767976390,,,,,4052.1,39.3872511,71.3720162,,,
node,9424743756,Kashkasu,Kashkasu,Кашкасу,,4052,42.9287673,76.5237195,,,
node,11591914575,Sulukus,Sulukus,Сулукус,,4052,43.1299867,77.3246736,,,
node,11693769383,Satty,Satty,Сатты,,4052,42.8919244,76.4462574,,,
node,13009051208,,,,,4052,42.8860311,77.1118989,,,
node,1740533123,Karniznaya,Karniznaya,Карнизная,,4050,43.0110677,76.9470047,,,
node,1845411651,Саватар-Баши,,,,4050,42.5016751,74.4484164,,,
node,1867556483,,,,,4050,42.1301619,78.1715344,,,
node,1867556555,,,,,4050,42.2660411,78.5116925,,,
node,2593146329,,,,,4050,39.2235149,74.785973,,,
node,3338501556,,,,,4050,42.5260744,74.9389259,,,
node,3346060388,,,,,4050,42.4930709,74.5040488,,,
node,5578960828,Patriotic War,Patriotic War,Отечественной Войны,,4050,43.0679537,77.1104892,,,
node,5767976510,,,,,4050,39.4097384,71.150701,,,
node,5767976544,,,,,4050,39.3957511,71.0177662,,,
node,5767976546,,,,,4050,39.3913911,71.0040562,,,
node,7136972439,Silver Wall,Silver Wall,,,4050,39.6206316,70.240488,,,
node,11594837359,,,,,4050,42.8710126,76.3605182,,,
node,12203519393,,,,,4050,43.0320775,77.2019774,,,
node,13009118555,,,,,4049,42.8482707,77.1491887,,,
node,1867556485,,,,,4048,42.1342793,78.7954035,,,
node,1891004610,,,,,4048,42.4582068,74.4243631,,,
node,5767977017,,,,,4047.7,39.4148776,71.3078356,,,
node,3218544040,Zoya Kosmodemyanskaya,Zoya Kosmodemyanskaya,Зои Космодемьянской,,4047.0,43.0486699,77.0686378,,,
node,2592585191,,,,,4046.3,42.2018269,70.8197919,,,
node,3218551692,Uchitel',Uchitel',Учитель,,4045,43.0816933,77.1063443,,,
node,2596272828,,,,,4044.1,42.0611812,71.0246665,,,
node,2623478200,Озёрная,,,,4044,42.480448,74.4259164,,,
node,3346275802,Авантюрист,,,,4044,42.468297,74.4000504,,,
node,1867556453,,,,,4042,42.0083328,78.1823573,,,
node,3349830734,,,,,4042,42.3410333,74.9123747,,,
node,9424817551,Seltau,Seltau,Сельтау,,4042,42.9234284,76.4778207,,,
node,1859950529,,,,,4041,42.501097,75.024181,,,
node,9424743755,Şamalğan,Şamalğan,Шамалган,,4041,42.922407,76.5221507,,,
node,1845411647,Шубина,,,,4040,42.5086271,74.4495937,,,
node,3152613323,Climber's misfortune,Climber's misfortune,Несчастье альпиниста,,4040,43.0145467,76.8768485,,,
node,10247147095,,,,,4040,42.2275025,79.5229701,,,
node,11478290164,Otkrytij,Otkrytij,Открытий,,4040,42.875691,76.3902941,,,
node,3338500389,,,,,4038,42.4038933,74.8021563,,,
node,3346397382,,,,,4037,42.476386,74.3515205,,,
node,9605441060,Clint Eastwood,Clint Eastwood,Клинт Иствуд,Клинт Иствуд,4037,42.9818568,76.9400691,,,
node,11592215912,Gornyy piligrim,Gornyy piligrim,Горный пилигрим,,4037,43.0367367,77.0990899,,,
node,11659422144,,,,,4037,43.1724742,77.5294588,,,
node,9920796738,Inetau,Inetau,Инетау,,4036,43.0007219,77.1820857,,,
node,11594092261,,,,,4036,42.9428351,76.993996,,,
node,5767976386,,,,,4035.1,39.3491911,71.3934062,,,
node,3644613021,Skalistyj kupol,Skalistyj kupol,Скалистый купол,,4035,43.1568873,77.3831247,,,
node,1532511056,,,,,4034,42.1824792,70.5486245,,,
node,3346909858,,,,,4033,42.4291971,74.4958311,,,
node,1738683135,Pioneer,Pioneer,Пионер,,4031,43.0836035,77.1047739,,,
node,11025318749,Preobrazheniya,Preobrazheniya,Преображения,,4031,42.9899309,76.8263432,,,
node,5767976388,,,,,4030.5,39.3808211,71.3798462,,,
node,3595200945,,,,,4030,42.9859357,76.8228104,,,
node,8925535283,,,,,4030,43.0532811,77.1336065,,,
node,9424963986,Informatsionnykh tekhnologiy,Informatsionnykh tekhnologiy,Информационных технологий,Информационных технологий,4030,42.9540025,76.7911055,,,
node,2607402685,,,,,4029.7,41.9553271,70.8557755,,,
node,5767976511,,,,,4029,39.4106336,71.1632537,,,
node,11594874333,Ushbinka,Ushbinka,Ушбинка,,4029,42.8599159,76.3159148,,,
node,2398931323,Zagadka,Zagadka,Загадка,,4028,43.1319143,77.4182308,,,
node,11591987894,Western Rozhdestvo Khristovo,Western Rozhdestvo Khristovo,Рождества Христова Западный,,4028,43.0860242,77.2004652,,,
node,12248328851,,,,,4028,42.8787783,77.3383022,,,
node,5767976373,,,,,4027.8,39.4000411,71.4349462,,,
node,1528018493,Аксуат,,Аксуат,,4027.4,42.3639863,70.7712045,,,
node,3346397306,,,,,4027,42.4113743,74.3451007,,,
node,1740227070,Zhamalaktau,Zhamalaktau,Жамалактау,,4026,43.131648,77.2670539,,,
node,11445878957,Panoramic,Panoramic,Панорамная,,4026,43.1697451,77.4005762,,,
node,1740226593,,,,,4025,43.0363277,77.1823386,,,
node,9424817552,Aikoltau,Aikoltau,Айкольтау,,4025,42.9233377,76.4916451,,,
node,1867556588,,,,,4024,42.3877685,78.8907067,,,
node,5767976377,,,,,4023.1,39.3596611,71.4414262,,,
node,1738488728,,,,,4023,43.0688835,77.5421553,,,
node,1738489149,Alina,Alina,Алина,,4023,43.1481885,77.5128039,,,
node,3595108173,Gorbunov,Gorbunov,Горбунова,,4023,42.974029,76.738584,,,
node,3600535883,Karabastau,Karabastau,Карабастау,,4022,43.2053939,77.5527313,,,
node,5607881635,Ajrosp,Ajrosp,Арал Северный,,4021,39.10207,73.468019,,,
node,2591154497,,,,,4020.5,42.1105464,70.4743876,,,
node,1740226663,50 Years of the Komsomol,50 Years of the Komsomol,50 лет ВЛКСМ,,4020,43.0540674,77.0501223,,,
node,5767976028,,,,,4020,39.5481611,71.4848962,,,
node,5767976447,,,,,4020,39.5039411,71.3161162,,,
node,9605400066,Kvartsevyy,Kvartsevyy,Кварцевый,Кварцевый,4020,42.9777349,76.8572675,,,
node,11405218103,Lushnikova,Lushnikova,Лушникова,,4020,43.1185293,77.6304082,,,
node,11478290194,,,,,4020,42.8612087,76.3436977,,,
node,2607444902,,,,,4019.7,42.0202421,70.9889904,,,
node,3338501539,Быты,,Быты,,4018,42.5188522,74.8602434,,,
node,9680266125,Кирчигой,,,,4018,40.0712864,72.6713873,,,
node,1623178571,,,,,4017,42.563391,74.4135383,,,
node,1857053212,,,,,4016,42.4403268,74.2986781,,,
node,11478289991,Kulukbashi,Kulukbashi,Кулукбаши,Кулукбаши,4016,42.9097682,76.7250656,,,
node,13597495225,Shashaktau,Shashaktau,Шашактау,,4016,42.9612377,77.2776616,,,
node,2600846423,,,,,4015.5,42.1376651,71.0867815,,,
node,5767976426,,,,,4015,39.5006135,71.3489914,,,
node,6206240364,,,,,4015,39.7194014,70.8004474,,,
node,9357373961,Tegirmenti,Tegirmenti,Тегирменти,Тегирменти,4015,42.8457382,76.2721817,,,
node,11693840654,,,,,4015,43.0254166,77.2833093,,,
node,11736390716,Rozhdestvo Khristovo,Rozhdestvo Khristovo,Рождества Христова,,4015,43.0834514,77.2072004,,,
node,5767976442,,,,,4014.3,39.4197811,71.3246562,,,
node,2594729206,,,,,4014.0,42.2009724,71.2164545,,,
node,12241648574,,,,,4014,42.8999284,77.4024355,,,
node,3340505447,,,,,4013,42.4867816,74.9858304,,,
node,1544318784,,,,,4012.1,42.225547,70.901512,,,
node,3644613025,GTO,GTO,ГТО,,4012,43.1598785,77.3471214,,,
node,7653441174,Extra,Extra,Экстра,,4012,43.1173811,77.3094235,,,
node,11405218118,,,,,4012,43.116002,77.6245249,,,
node,12248328852,,,,,4012,42.8898868,77.3266893,,,
node,2596272891,,,,,4011.6,42.1376394,71.1995186,,,
node,1738489162,,,,,4011,43.1535078,77.4337904,,,
node,5767976393,,,,,4010.1,39.3979611,71.3979962,,,
node,2111166636,Abay,Abay,Абая,,4010,43.0915212,77.097392,,Q18235277,ru:Пик_Абая
node,2147901064,,,,,4010,42.4548111,79.774282,,,
node,3346061000,пик Альпиниады,,,,4010,42.5774154,74.5501781,,,
node,5605660828,Спасателей,,,,4010,42.3479394,78.5459747,,,
node,7370581928,,,,,4010,41.3700134,76.7527628,,,
node,13011817433,,,,,4010,42.8996497,77.1663128,,,
node,2596272869,,,,,4009.6,42.0946194,71.0996664,,,
node,2594968685,,,,,4009.5,42.1583171,71.082936,,,
node,4778066878,Чингуль,,,,4008.8,41.4084196,70.5494998,,,
node,3346110272,Пионер,,,,4008,42.5775669,74.5331154,,,
node,12248328854,,,,,4008,42.9137047,77.4326059,,,
node,12248822456,,,,,4008,42.8883845,77.8537859,,,
node,2386065733,Academician Kurchatov,Academician Kurchatov,Академика Курчатова,,4007,43.1151946,77.2103363,,,
node,11594765543,,,,,4007,42.8854558,76.495877,,,
node,9605441059,Snezhnyj Pancir',Snezhnyj Pancir',Снежный Панцирь,Снежный Панцирь,4006,42.9664271,76.8987846,,,
node,1738488888,Junior Glaciologist,Junior Glaciologist,Младший Гляциолог,,4005,43.1011691,77.6712541,,,
node,1740532629,,,,,4005,42.9242071,76.9878136,,,
node,10536399553,,,,,4005,42.7767132,76.9721233,,,
node,2598261585,,,,,4004,39.034697,74.588804,,,
node,1738489133,,,,,4003,43.1424521,77.4318561,,,
node,1891004478,,,,,4003,42.4361554,74.3912129,,,
node,5590612293,Черные камни,,,,4003,42.3039915,78.5415602,,,
node,1857056991,Школьник,,,,4002,42.4546088,74.4063833,,,
node,2623478109,Шамалтоо,,,,4002,42.4389553,74.4232827,,,
node,11594136545,,,,,4002,42.9406509,76.9268559,,,
node,3961815971,,,,,4001,42.9010778,76.7260963,,,
node,5767976504,,,,,4001,39.4194411,71.1176062,,,
node,5334113178,,,,,4000.5,39.4047646,71.2981795,,,
node,3338501510,,,,,4000,42.5096153,74.857808,,,
node,3345909388,Кельды-Чокун,,,,4000,42.4216914,74.4556461,,,
node,5767350846,,,,,4000,39.6017602,71.7541114,,,
node,11594136527,,,,,4000,42.9424589,76.9138286,,,
node,1738683137,Amankeldy,Amankeldy,Амангельды,,3999,43.0841332,77.0980011,,Q4362532,ru:Пик_Амангельды
node,3338501575,,,,,3999,42.5330201,74.935533,,,
node,3363708978,Дугоба,,,,3999,39.8515702,71.7668547,,,
node,2591280592,,,,,3998.2,42.156284,70.7253917,,,
node,10121403446,,,,,3997,42.8752523,77.4045331,,,
node,8244520336,Black Pyramid,Black Pyramid,Чёрная Пирамида,,3996,43.1821589,77.4883463,,,
node,5767976482,,,,,3995.6,39.4641811,71.2653262,,,
node,5767976434,,,,,3995.5,39.3727511,71.3488762,,,
node,1857050374,,,,,3994,42.4644656,74.2979277,,,
node,12248822458,,,,,3991,42.8702561,78.0015177,,,
node,3595112441,Karovy,Karovy,Каровый,,3990,42.9993881,76.8452331,,,
node,11459041133,Aktyuz Alpinist,Aktyuz Alpinist,Альпинист Актюза,,3990,42.8508243,76.3107786,,,
node,3595200991,10 Years of Independence,10 Years of Independence,10 Лет Независимости,,3989,43.0192071,76.8349634,,,
node,1867556563,пик Угловой,,,,3988,42.2987702,78.4592927,,,
node,12188566091,,,,,3988,42.9130707,77.5291013,,,
node,1867556474,,,,,3987,42.0848434,78.1131046,,,
node,11594136559,,,,,3986,42.9374736,76.9320075,,,
node,1867556432,Джилу-Cуу,,,,3985,42.1910578,78.1348512,,,
node,3346909501,,,,,3985,42.3856803,74.4758288,,,
node,5760078428,,,,,3985,39.7137829,70.5136676,,,
node,5767977009,,,,,3983.8,39.4434511,71.3155962,,,
node,2623478044,пик Робсона,,,,3983,42.4259648,74.4456807,,,
node,1867556585,Аксу Новая,,,,3982,42.3559752,78.7394428,,,
node,3951707518,,,,,3980,42.9383061,76.7155321,,,
node,11591754694,,,,,3980,43.018877,77.412242,,,
node,11591763728,,,,,3980,43.059174,77.5085818,,,
node,1738489042,Temirtas,Temirtas,Темиртас,,3977,43.1228345,77.6963661,,,
node,1865933941,,,,,3977,42.4493382,74.3467552,,,
node,11591763727,,,,,3977,43.0561242,77.5122525,,,
node,12248822455,,,,,3977,42.8822673,77.8407676,,,
node,3152613331,Tourist of Kazakhstan,Tourist of Kazakhstan,Турист Казахстана,,3976,43.0188075,76.8895533,,,
node,3600287563,Bohdan Khmelnytsky,Bohdan Khmelnytsky,Богдана Хмельницкого,,3976,42.9801986,76.779182,,,
node,11594874341,Vodorazdel'nyj,Vodorazdel'nyj,Водораздельный,,3976,42.8505237,76.3180581,,,
node,2386082442,Mazakbay,Mazakbay,Мазакбай,,3975,43.1608166,77.3933398,,,
node,2593135302,,,,,3974,39.0201399,74.3353751,,,
node,3666481376,Karabastau North,Karabastau North,Карабастау Северная,,3974,43.2135165,77.5491092,,,
node,2605856881,,,,,3973.5,42.1038081,71.0777088,,,
node,12241649044,,,,,3973,42.834271,77.1773218,,,
node,6833590062,Peak Ratsek,Peak Ratsek,,,3972,42.5225914,74.5397767,,,
node,3346060346,,,,,3971,42.4717568,74.4740496,,,
node,1740226700,Холодные перья,,Холодные перья,,3970,43.0650887,77.1032296,,,
node,1740533211,Turan,Turan,Туран,,3970,43.0196418,76.9593406,,,
node,5767976519,,,,,3970,39.4740711,71.1455662,,,
node,5780073490,,,,,3970,39.6628325,70.3678608,,,
node,11594104472,,,,,3970,42.9534149,76.989489,,,
node,2596272872,,,,,3969.0,42.1039672,71.1026772,,,
node,11572218104,,,,,3968,42.8570072,76.374764,,,
node,11594765540,Introvertau,Introvertau,Интровертау,,3968,42.9035015,76.492977,,,
node,11816733286,,,,,3968,42.6094736,76.180443,,,
node,1544319047,,,,,3967.1,42.362796,70.893859,,,
node,3152613346,Maryashev,Maryashev,Марьяшева,,3966,43.0262985,76.8747635,,,
node,3346909768,,,,,3966,42.4109735,74.5574117,,,
node,1740532723,,,,,3965,42.9488417,76.9583751,,,
node,1867556571,,,,,3965,42.3321402,78.6904164,,,
node,3595108178,Tasshoky,Tasshoky,Тасшокы,,3965,42.975692,76.714815,,,
node,11693769381,,,,,3964,42.8894201,76.4110894,,,
node,2147912450,Seifullin,Seifullin,Сейфуллина,Сейфуллин,3962,42.9167759,76.5404487,,,
node,3595112403,40 Years of the Komsomol,40 Years of the Komsomol,40 Лет ВЛКСМ,,3962,42.985033,76.752841,,,
node,2594968792,,,,,3961.1,42.197033,71.1635604,,,
node,2137153608,Фучика Юлиуса,,,,3960,42.3335182,78.4240794,,,
node,5767976029,,,,,3960,39.5498611,71.4694762,,,
node,2593036037,,,,,3959,39.2576568,74.1251445,,,
node,1857056999,,,,,3958,42.4650053,74.3523618,,,
node,11594177635,,,,,3958,42.9298098,76.8573518,,,
node,2592537885,,,,,3956.9,42.1859514,70.771124,,,
node,5767976431,,,,,3956.3,39.4395711,71.3571862,,,
node,5767976461,,,,,3954.5,39.4094011,71.2899962,,,
node,1740533250,Tourist,Tourist,Турист,,3954,43.0285066,76.95206,,,
node,12188567808,,,,,3954,42.9060004,77.5023795,,,
node,4780409168,,,,,3953.6,41.3783744,70.7422621,,,
node,12188566089,,,,,3953,42.8997452,77.5021848,,,
node,3345999336,Северный,,,,3952,42.5693241,74.6157489,,,
node,3666531166,Ostryy,Ostryy,Острый,,3952,42.9701321,76.7450282,,,
node,5767976389,,,,,3950.5,39.3639111,71.4016662,,,
node,5767976385,,,,,3950.1,39.3601911,71.3702762,,,
node,6603539880,Valery Khrishchaty,Valery Khrishchaty,Валерия Хрищатого,,3950,43.0876146,77.095115,,,
node,11212033173,,,,,3950,43.1422608,77.5739313,,,
node,9776611732,Snezhnoe Plato,Snezhnoe Plato,Снежное Плато,,3948,43.0924175,77.1355679,,,
node,11594177644,,,,,3948,42.9216977,76.8581247,,,
node,5771044640,Тогуз-Булак,,,,3946,39.7448925,70.8004138,,,
node,2596899187,,,,,3945,39.2581611,74.9291554,,,
node,9846046447,Birkaragay,Birkaragay,Биркарагай,,3945,43.1771586,77.3960889,,,
node,2594997285,,,,,3944.8,42.1667593,71.1389706,,,
node,11572195315,,,,,3944,42.8854586,76.4696526,,,
node,10018233563,Io,Io,Ио,,3943,42.9874269,76.8559106,,,
node,12248495135,,,,,3943,42.8757225,77.814429,,,
node,3363501268,Улитор,,Улитор,,3942,39.8987739,71.802864,,,
node,3344802161,,,,,3940,42.5768949,74.8425685,,,
node,5767976517,,,,,3940,39.4922711,71.1652462,,,
node,12203460768,,,,,3940,42.9871995,77.1155886,,,
node,12203532607,,,,,3940,43.0364751,77.1971334,,,
node,1740533104,Dal'nij,Dal'nij,Дальний,,3938,43.0054613,76.9348983,,,
node,5578958598,Каракыр,,,,3938,41.5814806,71.3095111,,,
node,11155837755,,,,,3937,42.7915147,77.2318918,,,
node,11659422145,,,,,3937,43.1793782,77.5552283,,,
node,12241648571,,,,,3936,42.8684913,77.2961461,,,
node,8149378013,,,,,3935,39.321462,69.3575214,,,
node,11592048851,Юбилейная,,Юбилейная,,3935,43.1491906,77.2537633,,,
node,11592007116,,,,,3934,43.1036172,77.2520879,,,
node,2593575766,,,,,3933.0,42.1405405,70.9370783,,,
node,2607402671,,,,,3932.7,41.9291108,70.7900151,,,
node,2594876491,,,,,3932.1,42.1879685,71.0796332,,,
node,3346060311,,,,,3930,42.459153,74.4695492,,,
node,3595108160,,,,,3930,42.965246,76.7795154,,,
node,7366276964,,,,,3930,41.8763675,76.9392728,,,
node,9164768237,,,,,3930,39.6511907,71.9440466,,,
node,10018241636,,,,,3930,42.9885586,76.858622,,,
node,11478290129,,,,,3930,42.8843526,76.4768275,,,
node,11591884836,,,,,3930,43.1927318,77.5589535,,,
node,11592007117,Qaratas,Qaratas,Каратас,,3930,43.0960862,77.2559015,,,
node,12248822457,,,,,3930,42.8817417,77.9336687,,,
node,3348431971,,,,,3929,42.4192509,74.304393,,,
node,2593473970,,,,,3928.2,42.2193512,70.8271549,,,
node,3961752661,,,,,3926,42.9252252,76.4616952,,,
node,12987806920,Raspisnoj,Raspisnoj,Расписной,,3926,43.1029976,77.6804537,,,
node,3991604740,,,,,3925,42.9191444,76.534417,,,
node,9680266121,Западная Блочная,,,,3924,40.076134,72.6515579,,,
node,1528018499,,,,,3923.7,42.3745913,70.7254355,,,
node,11591763726,,,,,3923,43.0382547,77.4555869,,,
node,3346397308,,,,,3922,42.4172408,74.3500568,,,
node,9738102195,Гелинташ,,,,3922,40.0259385,72.6812124,,,
node,2626959376,,,,,3921,39.3171618,73.8548274,,,
node,2147901044,,,,,3920,42.4523449,79.7583036,,,
node,3348431882,,,,,3920,42.3973801,74.3681872,,,
node,3595112426,Triglav,Triglav,Триглав,,3920,43.0051154,76.8121296,,,
node,4005697741,,,,,3920,42.8882115,76.369382,,,
node,11212347360,,,,,3920,43.1214806,77.5685549,,,
node,12188568485,,,,,3919,42.8980771,77.6545127,,,
node,3595200967,KGK,KGK,КГК,,3918,42.9959432,76.7338651,,,
node,1740532826,,,,,3917,42.9726175,76.9765394,,,
node,9673471311,Esik Basy,Esik Basy,Иссык Баш,,3917,43.2082851,77.4127201,,,
node,11594272121,,,,,3913,42.9060567,76.6875339,,,
node,1865933923,,,,,3912,42.4618796,74.3438601,,,
node,5767976530,,,,,3912,39.599531,71.6994362,,,
node,1867556512,,,,,3910,42.1834045,78.1734175,,,
node,2595116016,,,,,3910.0,42.1869259,71.2842916,,,
node,3349830742,,,,,3910,42.3443892,74.9672902,,,
node,5767976542,,,,,3910,39.3558811,71.0029562,,,
node,10033156226,Ayirbasy,Ayirbasy,Айырбасы,,3910,43.0887077,77.1320852,,,
node,5334113163,Шаркрама,,,,3909,39.4088811,71.2647462,,,
node,2592555844,,,,,3908.0,42.1661885,70.8032308,,,
node,3346275989,,,,,3906,42.5841843,74.4133521,,,
node,9429637153,,,,,3905,39.5800784,72.1528475,,,
node,349007589,,,,,3903.7,42.0267999,70.859114,,,
node,5587503559,,,,,3903,42.2239334,72.7685281,,,
node,11545460693,Ulartau,Ulartau,Улартау,,3903,42.9311747,76.5552241,,,
node,11594177670,,,,,3903,42.9264687,76.8729516,,,
node,7294638470,Дастар,,,,3901,39.8588988,72.6163879,,,
node,11591744903,,,,,3901,43.0218024,77.3747276,,,
node,5605660853,Горнолыжников,,,,3900,42.3560708,78.555631,,,
node,5605660856,Ашутор,,,,3900,42.2949627,78.3987928,,,
node,11696447243,,,,,3900,43.0233155,77.3693182,,,
node,13529112097,,,,,3900,42.2157563,79.5249581,,,
node,13532892297,Mount Mynbugu,Mount Mynbugu,,,3899,40.8550953,74.3362849,,Q27207341,
node,3346908954,,,,,3898,42.3668191,74.50834,,,
node,3346909556,,,,,3898,42.3935254,74.7758273,,,
node,349007596,,,,,3897.2,42.0419139,70.9144519,,,
node,1740226861,,,,,3896,43.0947925,77.194181,,,
node,1740226928,Chkalov,Chkalov,Чкалова,,3896,43.1035841,77.1276247,,,
node,1859831079,,,,,3895,42.0353333,75.8349892,,,
node,2623478166,Кулагай-Таш,,,,3895,42.4737894,74.4322764,,,
node,11591647717,,,,,3895,43.1100002,77.7107901,,,
node,11594211378,,,,,3895,42.90781,76.7994012,,,
node,11693769382,Flyuorit,Flyuorit,Флюорит,,3895,42.8960216,76.4119844,,,
node,13098275980,Voskhod,Voskhod,Восход,,3895,42.8834339,76.4514121,,,
node,1740227127,Strelok,Strelok,Стрелок,,3894,43.141426,77.2569977,,,
node,2624594940,,,,,3892,42.5299202,74.3404758,,,
node,10142795662,,,,,3892,42.7976986,77.2839904,,,
node,2626959035,,,,,3891,39.2111312,73.9606639,,,
node,1867556452,,,,,3890,42.0055469,78.9842337,,,
node,5583001100,Боз-Бокчу,,,,3890,41.579843,70.547332,,,
node,5767976505,,,,,3890,39.4131911,71.1202262,,,
node,5767976514,,,,,3890,39.4787511,71.1780762,,,
node,2607402728,,,,,3889.9,42.0409313,70.9005941,,,
node,2594968879,,,,,3889.3,42.2144697,71.1624823,,,
node,5767977005,,,,,3889.1,39.4598011,71.3179862,,,
node,9680266212,Алтын-Бешик,,,,3889,40.0411522,72.5507068,,,
node,1411914577,Tavalgan,Tavalgan,Тавалган,,3888.8,41.7915524,70.4090762,,,
node,5767976428,,,,,3888.4,39.4902311,71.3475262,,,
node,2593669665,,,,,3888.3,42.2685108,71.145839,,,
node,3600536010,,,,,3888,43.2041434,77.5799178,,,
node,11478290067,Toqsan-attın,Toqsan-attın,Тохсан-аттын,Тохсан-аттын,3888,42.9157523,76.6016642,,,
node,3348431916,,,,,3887,42.404806,74.344234,,,
node,3595200947,CSKA,CSKA,ЦСКА,,3887,42.9915383,76.7341301,,,
node,11459042071,Dostuk,Dostuk,Достук,Достук,3887,42.8452472,76.2589331,,,
node,5767976370,,,,,3886.5,39.4275711,71.4438762,,,
node,2592555862,,,,,3885.0,42.1708244,70.8014587,,,
node,11594177595,,,,,3885,42.9352802,76.8270336,,,
node,2593135315,,,,,3884,39.0352995,74.3782899,,,
node,3338501593,,,,,3884,42.5463298,74.9396802,,,
node,2627514427,,,,,3883,39.0910178,75.0637582,,,
node,2593135905,,,,,3882,39.2314938,74.0243852,,,
node,283554518,,,,,3881,42.4368143,74.4423099,,,
node,3348431951,,,,,3881,42.4143638,74.29704,,,
node,5767976446,,,,,3881,39.4439411,71.3328262,,,
node,1740226835,Lastochkino gnezdo,Lastochkino gnezdo,Ласточкино гнездо,,3880,43.0897146,77.1329747,,,
node,1740532645,,,,,3880,42.9247295,77.0011602,,,
node,3961902658,,,,,3880,42.9099737,76.6767089,,,
node,11572233192,,,,,3880,42.872797,76.3463653,,,
node,11594211412,,,,,3880,42.9061836,76.8142882,,,
node,12241648572,,,,,3879,42.8732534,77.3662327,,,
node,3348431843,,,,,3878,42.3908444,74.3315269,,,
node,2600905477,,,,,3877.0,42.0794026,71.0969595,,,
node,11594940146,,,,,3877,42.8662279,76.2291547,,,
node,4846856928,,,,,3876.3,41.3014024,70.9667444,,,
node,1544318556,,,,,3876.2,42.0834381,70.4229267,,,
node,5767976384,,,,,3876.1,39.3376611,71.4075862,,,
node,5767976508,Курон,,Курон,,3876,39.4066911,71.1736562,,,
node,2492074250,,,,,3875.5,41.3151195,70.4242807,,,
node,1867519656,,,,,3875,42.5186671,78.9590484,,,
node,3637487207,,,,,3874,42.1667115,70.5218331,,,
node,1738488683,,,,,3873,43.0570533,77.5286278,,,
node,1867556603,,,,,3873,42.4410083,78.7678982,,,
node,3595108175,,,,,3873,42.9742571,76.6915957,,,
node,4000878751,,,,,3873,42.9819334,76.7333942,,,
node,1544318500,,,,,3872.8,42.0643997,70.3722328,,,
node,1856947160,,,,,3872,42.4770082,74.3039111,,,
node,1857056954,,,,,3872,42.4541569,74.3808374,,,
node,3346908937,,,,,3872,42.3641588,74.4824387,,,
node,3348432037,,,,,3872,42.44058,74.3553872,,,
node,5587503558,,,,,3872,42.1783829,72.6114355,,,
node,1740226770,Titov,Titov,Титова,,3871,43.0748057,77.0485304,,,
node,3348431921,,,,,3871,42.4052076,74.3684675,,,
node,11601827530,,,,,3871,43.101019,77.1269713,,,
node,12241648573,,,,,3871,42.8858852,77.4022867,,,
node,2593688914,,,,,3870.7,42.2809854,71.0953164,,,
node,1740227013,,,,,3870,43.1193717,77.2357591,,,
node,11591647718,,,,,3870,43.1124774,77.729569,,,
node,8911023546,Kosmonavt,Kosmonavt,Космонавт,,3869,43.0691693,77.0530638,,,
node,1740227103,,,,,3868,43.137501,77.2646066,,,
node,5767977013,,,,,3867.6,39.3979011,71.2817562,,,
node,10142795649,,,,,3867,42.7504879,76.967142,,,
node,11594259630,,,,,3867,42.976133,76.7073863,,,
node,4787601580,Кызыл-Таш,,,,3866.7,41.4527174,70.567365,,,
node,2594876492,,,,,3866.1,42.1892163,71.0228528,,,
node,349007588,,,,,3866.0,42.0194873,70.8480166,,,
