osm_type,osm_id,name,name_en,name_fr,name_es,elevation_m,lat,lon,prominence,wikidata,wikipedia,prominence_calc
node,1091885528,Pic de Barlonguère,,Pic de Barlonguère,,2802.4,42.7885614,1.0098512,296,Q17587743,ca:Tuc de Barlonguèra,325
node,3818593529,Cadinell,,,,2113.4,42.2643828,1.5978422,321,Q17481450,ca:Cadinell,323
node,4048673456,Le Plagnol,,,,782,43.4938853,2.6598455,,,,322
node,575756401,Gran Pic del Pessó,,,,2894.0,42.5094803,0.9240888,317,Q11924604,ca:Gran Pic del Pessó,321
node,12046210450,Pica de Cerví,,,,2754.1,42.4529537,0.8792394,,Q11941568,ca:Pica de Cerví,321
node,1648941936,Cap de Payssas,,,,922,42.9856451,0.7707028,,,,321
node,948794459,Virgen de la Peña,,,,1291.20,42.6955474,-1.0041772,,Q23990544,,320
node,6252594330,Punta Maristás,,,,2419,42.612653,0.2849433,316,,,319
node,4325244967,Pic d´Estrèmére,,,,2165,42.8096504,-0.4041695,,,,319
node,12923704796,Antruetas,,,,850,42.0232421,-1.9691688,,,,318
node,3039425759,les Piques,,,,1969.3,42.3209678,1.1758606,251,Q11931652,ca:Les Piques (les Valls d'Aguilar),317
node,1250018981,Pico Cervín o Tozal de la Rasa,,,Pico Cervín o Tozal de la Rasa,1683,42.4348145,0.4300659,315,,,317
node,4153059495,Elke,,,,1294,42.8917567,-1.3538292,,,,317
node,5486484628,Pene d'Udapet,,,,1774,42.8939113,-0.5852889,,,,316
node,3289952449,Bagadi,,,,898,42.7491381,-1.5367901,,,,316
node,5490324879,Santa Anna dels Quatre Termes,,,,1348,42.565142,2.5611707,,Q25434148,fr:Santa Anna dels Quatre Termes,313
node,4640139134,Cap de Pla Redon,,,,1846.2,42.2755203,1.2670191,313,Q17483042,ca:Cap de Pla Redon,312
node,11646993878,Pic de Vergès,,,,584,42.7698309,2.5267091,,,,311
node,593920570,Portiello,,,,1543,42.4526311,-0.2723838,,,,310
node,659540066,Peñarruaba,,,,1466,42.3051834,-0.1186661,,,,310
node,988137855,Pic de Hourgade,,,,2964,42.7338413,0.448784,234,Q3382372,,309
node,1304128778,Pic de Serre-Haute,,Pic de Serre-Haute,,2714.8,42.813222,0.8853619,301,,,309
node,1250023428,Peña las Once,,,Peña las Once,2651,42.5476887,0.3468823,300,,,308
node,6277461534,Tozal de la Calura,,,Tozal de la Calura,1021,42.3804461,0.2172803,260,,,307
node,2005388000,Monteixo,,,,2905.1,42.6017386,1.3616475,297,Q8531408,ca:Monteixo,306
node,255545199,Montardo,,,,2833.2,42.6333384,0.8753441,297,Q3176503,ca:Montardo,305
node,11646994171,Pic de Tarbésou,,,,2364,42.7138794,1.9707367,,Q49753143,,305
node,1678267445,Puigllançada,,,,2409.2,42.3004845,1.9355066,303,Q7259037,ca:Puigllançada,304
node,948496190,Aizkolegi,,,,841.40,43.1907546,-1.589737,,Q66738452,,304
node,494395411,Pico de Cambalés,,Pic de Cambalès,Pico de Cambalés,2965,42.8236117,-0.2435536,297,Q18415042,,303
node,1249943351,Salga Aguda,,,,1172.1,42.1192589,1.9514086,,Q17483443,ca:Salga Aguda,303
node,11646993934,Hotxa Handia,,,,572,43.2560392,-1.1739861,,,,301
node,6299978795,Sant Antoni,,,,1361,42.3051179,2.3759542,281,,,300
node,3294843047,Bizkai,,,,823,42.8849549,-1.8152574,,,,298
node,788356306,Lakora,,Pic Lakhoura,Lakora,1875,42.955739,-0.8374323,,Q12261814,,297
node,948811981,Punta la Negra,,,,649.90,42.0742409,-1.3099927,,Q66314603,,297
node,5738330586,Sant Julià del Mont,,,,907.4,42.1730433,2.5775337,,,,296
node,670506083,Manttale,,,,574,43.3091484,-1.7033542,,Q20492382,,296
node,444752584,Peña Foratata,,,,2321,42.7881647,-0.3456474,288,,,295
node,989266170,Mont Né,,,,2147,42.8770702,0.4766567,,Q49752848,,295
node,903331978,Pic de Gérentos / Pic du Mont-Ceint,,,,2088,42.7901455,1.4066049,,,fr:Pic de Gérentos,295
node,11646993941,Errozate,,,,1345,43.0441129,-1.1714906,,Q3057489,,295
node,1110166128,Ttutturregi,,,,1292,42.9925532,-1.9971039,,Q12268266,,295
node,577181038,Tuc de Sarrahèra,,,,2634.1,42.644249,0.7963568,292,Q11953307,ca:Tuc de Sarrahèra,294
node,940797587,Tuc de La coume,,,,1745,42.8426094,1.3374001,,,,294
node,1243075310,San Gregorio,,,,942,42.9107964,-1.7506815,,,,294
node,5002035131,Cerro de Calvera,,,Cerro de Calvera,1154,42.1692694,0.4732066,,,,293
node,3702570234,Castell de Bac Grillera,,,,1056.9,42.3601151,2.7038644,294,Q17481590,ca:Castell de Bac Grillera,293
node,4210946013,Tarmañones,,,,1966,42.7310214,-0.3499066,,,,292
node,3762254956,Soum d'Ire,,,,1353,43.0488064,-0.7025193,,,,292
node,5030725843,Montlude,,,,2517.7,42.7852593,0.7587108,286,Q11937477,ca:Montlude,291
node,581803081,Telera,,,Telera,2761.80,42.6911117,-0.3739644,617,Q3572228,,290
node,5374871732,Soum Blanc de Secugnat,,,,2577,42.757421,-0.0494195,296,,,290
node,734648028,Pic de Lustou,,,,3023,42.7347815,0.3600008,265,,,289
node,1720511122,Pic de l'Arraillhé,,,,1242,43.0521055,-0.6385191,,,,289
node,12398204722,Cap d'Estivère,,,,1211,43.0164551,0.4012902,,,,289
node,1250017991,Acherito,,,,2374,42.8914482,-0.7372228,,Q24002087,,288
node,11646993887,Pic de Mont Caup,,,,1246,43.0053275,0.5148717,,,,288
node,11968721935,Dozola,,,,1401,42.7627854,-0.8905122,,,,287
node,5489622676,Mont Arrouy,,,,2781,42.8367833,0.0738054,272,,,286
node,3425812155,Montpetit,,,,900.9,42.2635254,2.4998388,,Q11937498,ca:Montpetit,286
node,494455699,Pico del Ibonet,,Pic d'Arriouère,Pico del Ibonet,2866,42.7115242,0.2607812,247,,,285
node,989447281,Tuc de Nédé,,,,1637,42.8939295,0.9049173,,,,285
node,5487202470,Pic d’Aguzou,,,,1382,42.7566365,2.1004005,,,,285
node,2670756459,Pic d'Arneille,,,,1271,43.016434,0.3407096,,,,285
node,11646994061,Pic de Campoun,,,,880,43.0168509,0.6958854,,,,285
node,575896583,Pico de la Gran Facha,,Grande Fâche,Pico de la Gran Facha,3005,42.8081942,-0.237874,283,Q3114948,es:Pico Gran Facha,284
node,577115332,Pic de Llena,,,,2686.4,42.44694,0.9178683,285,Q11941472,ca:Pic de Llena,284
node,1304136235,Tuc d'Òrla,,,,2632.8,42.7872711,0.9827116,273,Q11953270,ca:Tuc d'Òrla,284
node,3920101285,la Faiada de Malpàs,,,,1698.8,42.3750351,0.7752239,235,Q8539444,ca:La Faiada de Malpàs,284
node,1241564734,Serra dels Lladres,,,,1601,42.1022754,1.7724088,293,,,284
node,11646993922,Arthanolatze Gaïna,,,,1531,43.0521718,-1.0403746,,Q12254211,,284
node,2197201513,Pic de Baxouillade,,,,2546,42.6611763,2.0023219,267,,,281
node,339066867,Alt del Cubil,,,,2358,42.526428,1.455284,281,Q21329471,ca:Pic Alt del Cubil,281
node,948794590,Punta Grosín,,,Punta Grosín,1421,42.615796,-0.5808789,,,,281
node,437301259,Adartza,,,,1250,43.113216,-1.3365085,,Q2824120,,281
node,2287097413,Pic de Campbieil,,,,3173,42.792033,0.1197083,271,Q3382361,,280
node,11648611960,Bastiments,,,,2881,42.4262168,2.2328606,276,Q3138291,ca:Pic de Bastiments,280
node,2063533114,Soum de Nére,,,,2394,42.9071217,0.0100579,,,,280
node,2267170995,,,,,2292,42.913214,-0.2307926,,,,280
node,4058894232,Pic Fourcat,,,,1929,42.7955583,1.8304851,,,,280
node,8270019202,Pech d'Auzou,,,,940,42.8515848,2.5022007,,,,280
node,5473751746,,,,,564.6,42.1434351,2.7031799,,,,279
node,623866309,Pico de Castanesa,,,,2858,42.571983,0.605631,272,Q24002552,,278
node,11646994180,Rocher du Courbas,,,,1233,42.7854318,1.7257346,,,,278
node,1241946020,Cima Negra,,,,2447,42.7987123,-0.6716253,,,,277
node,1241887572,Peña de Artiés,,,Peña de Artiés,1642,42.5722067,0.2871767,,,,277
node,1144639182,Okoro,,,,1259,43.0511214,-1.5055132,,Q12265057,,277
node,2135190276,Mailh Massibé,,,,1973,43.0282977,-0.5063297,,,,276
node,11646993892,Tourroc,,,,1541,42.9814789,0.5376818,,,,276
node,3940647815,Belabartsaitsa,,,,1281.63,42.8665969,-0.903346,,,,276
node,7450591663,Pettuberro,,,,1196,42.946241,-1.2423876,,Q112788085,eu:Pettuberro,275
node,4129669759,Cap de Confós,,,,1923,42.1621425,1.7961688,275,,,274
node,2314642791,lo Calbo,,,,2290.8,42.5984315,1.1795207,269,Q11933715,ca:Lo Calbo,273
node,1484817211,Cap de Pouy de Hourmigué,,,,1685,42.9191077,0.5966687,,,,273
node,12435289915,Cabanères,,,,753,43.0803527,1.2716565,,,,273
node,5331540507,Cabo Val,,,,1312,42.4087213,-0.9800592,,,,272
node,659541734,Mallo Pisón,,,Mallo Pisón,934,42.3507562,-0.7285589,,,,272
node,7006244729,Roc de Galliner,,,,1630.3,42.1980661,1.4109693,,Q17482077,ca:Roc de Galliner,271
node,6300033486,Pedró de Matamala,,,,1364.6,42.1754632,2.0971383,273,Q11940743,ca:Pedró de Matamala,271
node,11646994164,Pic du Bac,,,,1168,42.87133,2.0727172,,,,271
node,1681866046,Arre-Sourins,,,,2619,42.9264889,-0.3360222,,,,270
node,652132547,Pico Escuellas,,,Pico Escuellas,2507,42.7055526,-0.2164006,261,,,270
node,1133037846,Mendilatz,,,,1336.1,43.0207432,-1.2151988,,Q12263411,,270
node,626653572,Béout,,,,792,43.0859906,-0.0680737,,,,270
node,948495676,Oteitzoiana,,,,685,43.1498573,-1.6438547,,Q112784381,eu:Oteitzoiana,270
node,5374902053,Punta el Garién,,,,2718,42.6975485,0.058315,,,,269
node,8247362916,Tuca Pomero,,,Tuca Pomero,2710,42.6586389,0.6955809,263,Q11934710,ca:Malh dera Artiga,269
node,5487170504,Mirabail,,,,2617,42.6431794,1.6638594,265,,,269
node,11646994170,La Dent d'Orlu,,,,2222,42.6927584,1.9397344,,Q1397319,,269
node,4354450625,els Bonys,,,,2183.6,42.4637784,1.2827769,271,Q17481911,ca:Els Bonys,269
node,4241006668,Larrazpil,,,,1069,42.9480598,-1.8542625,,Q12261928,,269
node,732425776,Pic de Soques,,,,2716,42.8211427,-0.3626234,272,Q31629693,,268
node,734042472,Pic d'Ayré,,,,2416,42.8729654,0.0709876,,Q31652419,,268
node,12293883752,Monné Rouye,,,,1755,42.9512499,0.3190137,,,,268
node,5218236719,sommet de Mail Haut,,,,872,43.0787066,-0.7626023,,,,268
node,1414634577,Pic de Rulhe,,,,2785,42.6271653,1.7389471,239,Q129571981,,267
node,6205584185,,,,,2704,42.705923,-0.1854101,261,,,267
node,1681889133,Pic des Quintétes,,,,2603,42.8726951,-0.3585794,260,,,267
node,623866284,Cornadelo,,,,2445,42.5353532,0.6780805,265,,,267
node,1250038976,La Forquiella,,,La Forquiella,2169,42.4734492,0.268505,254,,,267
node,10889694110,Agulla de Ixeia,,,,2837,42.6345976,0.5081596,,,,266
node,5487200955,Puc de Pujeguère,,,,1367,42.7441428,2.1015193,,,,266
node,1039286855,Cap de la Lesse,,,,1187,42.8251052,1.6035715,,,,266
node,1129256042,Pic de Montaut,,,,1722,42.9737582,0.4250121,,,,265
node,956229810,Soum de la Pène,,,,1616,42.9985766,-0.1739464,,,,265
node,659540063,Ereta de la Viaña,,,,1477,42.3608994,-0.1466417,,,,265
node,2141557607,Puig de Bestracà,,,,1056.0,42.2942946,2.5155249,,Q17301133,ca:Puig de Bestracà,265
node,1482712103,Mont Pourcet,,,,710,43.0380293,0.7981789,,,,265
node,12406668423,Sommet de Souek,,,,623,43.1420168,-0.7449279,,,,265
node,577397839,Urdaburu,,,,599,43.2374911,-1.9005465,,Q3552262,,265
node,1092109785,Cilindro de Marboré,,Cylindre du Marboré,Cilindro de Marboré,3325,42.6847945,0.0238657,251,Q507593,an:Mallo de Marmorés,264
node,1250020230,Cerro Cecilio,,,Cerro Cecilio,1347,42.7089697,-0.8306599,,,,264
node,7099415622,Puig Cornador,,,,1229.2,42.1397381,2.1083437,,Q7259018,ca:Puig Cornador (les Llosses),264
node,989465054,Pico Royo,,Pic d'Aygues Tortes,Pico Royo,2873,42.6911573,0.4262878,256,,,263
node,34975894,Pic du Cabaliros,,,,2334,42.9300027,-0.1259194,,Q4206516,,263
node,732200003,Pic de Cézy,,,,2209,42.9227096,-0.4109074,,,,263
node,1115546576,Otsogorrigaina,,,,1923,42.9581443,-0.9200956,,Q12265379,,263
node,1110647001,Pic de Courbayran,,,,1759,42.8535158,0.9640392,,,,263
node,11646993770,Sarrat Naout,,,,1310,42.7497662,2.3524963,,,,263
node,988137875,Entecada,,Pic de l'Entecade,Entecada,2269.0,42.7180459,0.6969142,,Q17481923,ca:Era Entecada,262
node,732725476,Pic Mardas,,,,2188,42.9653817,-0.4987499,,,,262
node,1250039970,Punta Fulsa,,,,2866,42.6608177,0.2674274,227,Q24000975,,261
node,1250035442,Pico del Chinipro,,,,2795,42.6961706,0.1158208,264,,,261
node,1250027326,Peña de Otal,,,,2705,42.675902,-0.1608112,219,,,261
node,4019861683,Mehaltzu,,,,650,43.2062162,-1.0327438,,,,261
node,733939399,Grand Barbat,,,,2813,42.8651051,-0.1947991,234,Q3113513,,260
node,1249943348,Puigbò,,,,1137,42.1856438,2.2221236,,Q17483156,ca:Puigbò (Ripoll),260
node,5948002686,Pic Près de Puntussan,,,,2699,42.7259862,1.3635002,255,,,259
node,6203593256,Pic du Gallinas,,,,2624,42.4781495,2.2151916,257,,,259
node,11646993880,Mont Llaret,,,,2376,42.5773931,2.0301957,256,,,259
node,989447290,Pic de la Calabasse,,,,2210,42.8696104,0.8593455,,Q31649928,,259
node,3091586867,Peña Etxauri,,,Peña Etxauri,1136,42.8009883,-1.8460489,,Q112783088,eu:Etxauriko haitzak,259
node,577085803,Pic de Subenuix,,,,2950.2,42.5549864,0.9794615,232,Q7190469,ca:Pic de Subenuix,258
node,5489349289,Pic de Cestrede,,,,2947,42.8036192,-0.0706305,241,Q18214319,fr:Pic de Cestrède,258
node,2287097449,Pic Méchant,,,,2944,42.8016649,0.1536991,242,Q49753151,,258
node,1299322328,Pico de Gramatuero,,Grand Pic d'Arratille,Pico de Gramatuero,2900,42.7854795,-0.1783646,258,,,258
node,4210898126,Pala de Ip,,,,2779,42.7379277,-0.4532861,268,Q13049765,,258
node,652132556,Pico de Vila,,,,2582,42.7356256,-0.1701318,260,Q23990459,,258
node,339066770,Cap de la Devesa,,,,2133,42.4524918,1.373229,259,Q17481876,ca:Cap de la Devesa (les Valls de Valira),258
node,11646993898,Ibanteli,,,,698,43.2715016,-1.6203988,,Q31641730,,258
node,1962559862,Penyes Altes de Moixeró,,,,2276,42.3063092,1.8424843,254,Q7165403,ca:Penyes Altes de Moixeró,257
node,3940651899,Armotoa,,,,1375,42.8834079,-0.9143643,,Q112780457,eu:Armotoa,257
node,801342757,Soum de Marraut,,,,2710,42.831482,0.0585134,244,,,256
node,825982566,Pic du Piau,,,,2696,42.7635827,0.1472304,260,,,256
node,1241942463,Pueyo Segarra,,,,1994,42.8044543,-0.7970447,,,,256
node,3735749843,Pic du Far,,,,1924,42.7593998,1.4491979,,,,256
node,5473885914,Sant Quiri,,,,1502.5,42.3052409,1.3013222,253,Q113028682,,256
node,3946635954,Puy Daras,,,Puy Daras,1239,42.5038626,-0.9131815,,,,256
node,11646993915,Erretzu,,,,700,43.1228701,-0.8288811,,,,256
node,1102581003,Tossau de Mar,,,,2749.9,42.6303004,0.8289666,245,Q37853329,,255
node,669919775,Pic de Labigouer,,,,2175,42.8808409,-0.6203702,,,,255
node,2463288736,Le Cos,,,,1015,42.8579792,1.1842432,,,,255
node,901155863,Madeloc,,,,670,42.4902112,3.0749037,248,,,255
node,590706409,Garmo Negro,,,,3064,42.7716445,-0.2641782,246,,,254
node,988137858,Pic de la Mine,,,,2704,42.6939374,0.6480506,,Q3382407,,254
node,494455720,Pico de la Espada,,,,2832,42.6932141,0.2638199,244,,,253
node,576091653,Pic de Ventolau,,,,2851.5,42.6906524,1.1904285,245,Q11941513,ca:Pic de Ventolau,252
node,5102544116,Tossal de Vilella,,,,1525.6,42.0914074,1.7222543,246,Q11952734,ca:Tossal de Vilella,252
node,11646993790,Mont Capell,,,,1194,42.3897312,2.651351,,Q31074323,ca:Mont Capell,252
node,3294279100,Baratxueta,,,,1147.50,42.9583636,-1.5613413,,Q66438512,,252
node,9651974960,Le Taus,,,,1069,42.9006669,1.277819,,,,252
node,12923389117,Merina,,,,779,42.0112824,-1.9300141,,,,252
node,6197624321,Puig dels Tres Vents,,,,2731,42.4921111,2.4686112,222,Q7838888,ca:Puig_de_Tres_Vents,251
node,2185499000,Tuc de la Llança,,,,2658.7,42.684072,0.9905228,240,Q17482336,ca:Tuc de la Llança,251
node,3808122386,Le Haboura,,,,1628,43.0070323,0.2261467,,,,251
node,6015846100,Sommet de Crouzille,,,,1153,42.7948315,1.7056332,,,,251
node,948493487,Txaruta,,,,1080.80,43.0617701,-1.6603818,,Q6154191,,251
node,948495471,Lakarri,,,,1046.10,42.8696987,-1.5036005,,Q115504912,,251
node,7552075762,,,,,2715,42.6976993,0.057301,,,,250
node,1102580929,Tuc deth Pòrt de Vielha,,,,2605.6,42.6418648,0.7655286,227,Q17483068,ca:Tuc deth Pòrt de Vielha,250
node,1250019098,Pico del Cuezo,,,Pico del Cuezo,2034,42.6526975,0.1878117,,,,250
node,4147619799,Eskintza,,,,740,42.6518156,-1.9192565,,Q112783031,eu:Eskintza,250
node,617402174,Tuc de Hosets,,,,710,43.0304476,0.7583713,,,,250
node,11951607451,Tuca Feixán o Pico de la Tallada,,,Tuca Feixán o Pico de la Tallada,2955,42.616767,0.7237043,207,,,249
node,5489388426,Soum de Male,,,,2797,42.7857663,-0.0526219,242,,,249
node,1896334132,Pico de Petrechema,,Pic d'Ansabère,Pico de Petrechema,2371,42.9029735,-0.7326009,,Q3382346,,249
node,4155407519,Puig de Serreïnes,,,,1686,42.2622054,1.4349201,249,Q17301293,ca:Puig de Serreïnes,249
node,8173401629,Pic de la Quère,,,,1141,42.9000868,1.1569491,,,,249
node,366540873,Pic de Serrère,,Pic de Serrère,,2912,42.6255422,1.6025216,222,Q11941547,ca:Pic de la Serrera,248
node,1664640509,Pic des Quatre Termes,,,,2724,42.8869128,0.1753833,259,,,248
node,9116326148,Pointe Jean Santé,,,,2506,42.8410071,-0.4333817,,,,248
node,1133018204,Mendizar,,,,1318.49,43.0180081,-1.1655566,,Q12263429,,248
node,11934678572,Arxuria,,,,758,43.2557235,-1.569582,,,,248
node,1241922636,Pico el Borón,,,,1327,42.2555089,-0.2870515,,,,247
node,4132893166,Ekoiengo Gaina,,,,924,42.741297,-1.8078465,,Q112783691,eu:Ekoiengo gaina,247
node,733939395,Pic de la Sède,,,,2976,42.7861303,-0.1203085,242,,,246
node,3014258689,Montsent de Pallars,,,,2883.1,42.490117,1.0244168,245,Q6906569,ca:Montsent de Pallars,246
node,1091885617,Tuc de Parros,,,,2731.3,42.76778,0.9330471,239,Q17482924,ca:Tuc de Parros,246
node,3983621831,,,,,1571,42.3431777,0.8562557,236,,,246
node,5489695565,Tuc de la Guillerou,,,,1398,42.7563666,2.1960076,,,,246
node,1886472036,el Faig Gros,,,,1192.8,42.2937529,2.6205372,,,,246
node,11646993919,Le Chapeau de Gendarme,,Le Chapeau de Gendarme,,572,43.0863026,-0.8790308,,Q2956498,eu:Lexantzümendi,246
node,577086102,Pic de la Mainera,,,,2909.3,42.5244805,1.0271659,241,Q11941533,ca:Pic de la Mainera,245
node,1692204548,Pic de Pomebrunet,,,,2569,42.811719,1.0935533,233,,,245
node,1250021372,Pico de la Magdalena,,,Pico de la Magdalena,2283,42.7326967,-0.5680687,,,,245
node,6835214680,Roca Gran,,,,2088.3,42.3162854,1.7116007,,Q11930747,ca:La Roca Gran,245
node,11646993884,Pic de Picarre,,,,1368,42.9933086,0.4801907,,,,245
node,948495627,San Pedro,,,,888.90,42.5029576,-1.3851148,,Q115509439,,245
node,841977089,Pic d'Arguibelle,,,,795,43.0852697,-0.7910198,,,,245
node,11646993825,Força Réal,,,,507,42.72703,2.7002702,,Q3078719,ca:Mont Ner,245
node,1250023524,Pic Blanc,,,,2826,42.7039831,0.0706296,228,,,244
node,1682122613,Pic de Hourette,,,,2383,42.8392014,-0.5034546,,,,244
node,1980819266,Pic de la Calma,,,,2206,42.5348771,2.016127,,Q31649821,,244
node,11646993958,Pic des Vautours,,Pic des Vautours,,1072,43.1062834,-0.9531946,,,,244
node,13201114171,Puig Falgós,,,,1362.9,42.2025102,2.3403181,,,,243
node,1250018568,Cerro Larraín,,,Cerro Larraín,1311,42.4833345,-0.5445786,,,,243
node,11646993942,Gatarre,,,,761,43.1174261,-1.1794171,,,,243
node,670246576,Pic de Brau,,,,654,43.0102053,2.2344714,,,,243
node,734042477,Pène Det Pouri,,,,2587,42.9210568,0.0679398,237,,,242
node,3217369318,,,,,504,42.8313507,2.7714266,,,,242
node,592395956,Peña Sabocos,,,,2755,42.6792239,-0.2519131,213,Q11940819,,241
node,732266062,Le Courouaou,,,,2691,42.8709489,-0.2993483,200,,,241
node,6221702307,Puig del Pam,,,,2470,42.6048468,2.0310148,239,Q31635039,,241
node,1959592528,Pic d'Escobes,,,,2781,42.6092126,1.7356452,,Q18005600,ca:Pic d'Escobes,240
node,1250031031,Ralla de Alano,,,Ralla de Alano,2162,42.8434372,-0.7975922,,,,240
node,2150175481,Milobre de Massac,,,,907,42.9169818,2.5246745,,,,240
node,1250032177,Pico de la Garganta de Borau,,,Pico de la Garganta de Borau,2570,42.7559855,-0.5529709,239,,,239
node,790484281,Hauzkoa,,,,1268,43.1169728,-1.068609,,Q3128666,,239
node,737642501,Roc Marot,,,,1002,42.937887,1.7601408,,,,239
node,8734634634,Pic d’Esquine d’Aze,,,,2706,42.6284159,1.9020909,,,,238
node,1304117453,Pic de Becero,,,,2582,42.6625093,1.3347362,235,Q17481333,ca:Pic de Becero,238
node,1089570443,Cap des Hittes,,,,2368,42.7626061,0.4622276,,,,238
node,6294605073,Setcomelles,,,,1517.9,42.1750057,1.1851901,239,Q11949499,ca:Setcomelles,238
node,3125976599,Estadella,,,,1473.9,42.1319549,1.1492549,224,Q11920823,ca:Estadella,238
node,4210479438,Larrondoa,,,,1188,42.7968729,-1.0617188,,,,238
node,11646993935,Néthé,,,,764,43.1716309,-1.0948864,,,,238
node,2532255172,Miramont,,,,645,43.1260096,0.0088243,,,,238
node,988137856,Guargas Blancas,,Pic des Gourgs Blancs,Guargas Blancas,3129,42.700022,0.4777227,221,Q11701147,an:Tuca de Gorgs Bllancs,237
node,9116326153,Petit Pic du Midi d’Ossau,,,,2807,42.8418966,-0.4409801,,,,237
node,1875886905,els Munts,,,,1057.1,42.0787446,2.1532832,,Q5367368,ca:Els Munts (Sant Agustí de Lluçanès),237
node,579973382,Pic de Calm Colomer,,,,2863,42.4924406,1.7299782,224,Q63808439,ca:Pic de Calm Colomer,236
node,2331583179,Pic Souriguère,,,,1589,43.0178007,-0.7147869,,,,236
node,2134030530,Puig Ou,,,,1299.5,42.2841075,2.4277851,239,Q11943413,ca:Puig Ou,236
node,1250027591,Pico Llena del Bozo,,,Pico Llena del Bozo,2566,42.7699201,-0.5841925,237,,,235
node,989266175,Sommet d'Antenac,,,,1990,42.8564933,0.5649758,,,,235
node,11646993889,Pic de Cau,,,,1080,43.0004198,0.5536968,,,,235
node,3328440039,Sanmigelbizkar,,,,832,42.7495319,-1.3999775,,Q112783460,eu:Sanmigelbizkar,235
node,6115481954,La Atalaya,,,,743,42.0179851,-1.8596145,,,,235
node,43658075,Pic de Montaud,,Pic de Montaud,,2494.9,42.7503425,1.132811,,Q11941477,ca:Pic de Montalt,234
node,5473905172,Tossal de San Salvador,,,,1508,42.3577346,0.7262339,,,,234
node,948496809,Arañotz,,,,840.00,42.9871272,-1.6607172,,Q112779207,eu:Arañotz,234
node,1241977418,Tozal de Bolturina,,,,788,42.1633612,0.2499281,,,,234
node,1091885476,Pic d'Arrouyette - Pic d'Estos,,,,2803,42.7507479,0.3838418,,,,233
node,7797455939,Puntal de Bachaco,,,,2317,42.6130488,0.206218,,,,233
node,2188365875,Bony de les Neres,,,,2211,42.546288,1.562015,,Q21330038,,233
node,736138861,Pène Haute,,,,1451,43.0003572,0.4162981,,,,233
node,3940650615,San Zolo,,,,1281,42.8740118,-0.8942431,,,,233
node,1860309226,Bellmunt,,,,1248,42.1015207,2.2937103,237,Q4884080,ca:Bellmunt (Sant Pere de Torelló),233
node,948491810,Argible,,,,1199.80,42.787713,-0.9810705,,Q112780365,eu:Argible,233
node,4138948222,Bagadigorri,,,,1171,42.6911044,-1.6065094,,,,233
node,1250031987,Pico de Salarons o Gallinero,,,,2746,42.6695346,-0.0588105,236,,,232
node,2356211621,,,,,1484,42.5439232,0.068431,,,,232
node,12512539612,Soratxipi,,,,1069,43.0675421,-1.7296272,,Q112784877,eu:Soratxipi,232
node,11646993951,Ahargo,,,,609,43.2027288,-0.7833928,,Q56649688,,232
node,1250025913,Pico Eriste Gran,,,Pico Eriste Gran,3056,42.6250668,0.4092338,230,,,231
node,3255721761,Pic de Labas,,,,2946,42.7824809,-0.108251,225,,,230
node,733939396,Pic d'Estibe Aute,,,,2816,42.8062715,-0.1234507,231,,,230
node,1250026352,Pico de Barrosa,,,,2762,42.7178662,0.1701249,203,,,230
node,1250038696,Idoia,,,,1754,42.817263,-0.8538794,,,,230
node,11646993787,Serre de l'Artigue del Baurien,,,,566,42.8042974,2.5228363,,,,230
node,1660223288,Alt del Griu,,,,2875,42.5251435,1.6512392,216,Q21329776,ca:Alt del Griu,229
node,339066841,Bony de Trescul,,,,2405.8,42.4979473,1.3991095,249,Q17483761,ca:Bony de Trescul,229
node,4388179227,Soum Couy,,,,2315,42.9565134,-0.7203911,,,,229
node,1870016439,el Ferran,,,,985,42.2948872,2.5724572,,Q11918314,ca:El Ferran (Montagut i Oix),229
node,5796856670,Zarrantzmendi,,,,883.72,42.9415566,-1.7767011,,Q112785552,eu:Zarranzmendi,229
node,9399891468,Mont Fourcat,,,,2001,42.8559543,1.7169745,,Q31644116,,228
node,3708918166,Tuc deth Plan dera Sèrra,,Tuc du Plan de la Serre,Tuc deth Plan dera Sèrra,1977.1,42.7549188,0.6391487,231,Q11953339,ca:Tuc deth Plan dera Sèrra,228
node,12400695870,Tuc de Mongalas,,,,1327,42.8625651,1.2974911,,,,228
node,2024572482,,,,,873,43.0618555,0.0046505,,,,228
node,575756366,Pic de Mariolo,,,,2856.7,42.5307206,0.9576317,279,Q17482856,ca:Pic de Nariolo,227
node,6203277509,Pic de Bastan d’Aulon,,,,2721,42.8623702,0.217728,211,,,227
node,5064537739,Pic de Bizkarzé,,Pic de Bizkarzé,,1656,43.0041027,-1.0444082,,Q3382352,eu:Bizkarze,227
node,11646994150,Montagne de Crabixa,,,,1595,42.7391466,2.2646639,,,,227
node,733817077,Pic Lariste,,,,2168,42.8846014,-0.6787452,,,,226
node,3688910136,Puig Estela,,,,2013,42.2842952,2.2540099,221,Q7259023,ca:Puig Estela (Ogassa/Pardines),226
node,989447291,Le Puech,,,,1669,42.9172363,0.8278688,,,,226
node,5309919959,Le Monné,,,,1259,43.0353009,0.1385175,,,,226
node,659541732,El Firé,,,,934,42.3533255,-0.7303509,,,,226
node,990880994,Elosta,,,,926.22,43.035781,-1.9594011,,Q112782822,eu:Elosta,226
node,948495205,Legate,,,,869.80,43.1739331,-1.5674596,,Q12262061,,226
