osm_type,osm_id,name,name_en,name_fr,name_es,elevation_m,lat,lon,prominence,wikidata,wikipedia,prominence_calc
node,4252339778,Aneto,Aneto,Pic d'Anéto,Pico Aneto,3404,42.6310731,0.6566457,2812,Q208081,an:Tuca d'Aneto,
node,26864263,Pico de Posets,,Pic des Posets,Pico de Posets,3368.60,42.6546289,0.4352271,1131,Q282981,,1136
node,255545541,Pic Maudit,,Pic Maudit,,3354,42.639574,0.641336,,Q3110793,,171
node,5003473130,Aiguille Daviu,,Aiguille Daviu,,3350,42.6304122,0.655618,,,,49
node,948790896,Monte Perdido,,Mont Perdu,Monte Perdido,3349,42.6755485,0.0343568,971,Q215662,an:Punta de Treserols,980
node,1250020531,Pico del Medio,,Pic du Milieu,Pico del Medio,3349,42.6386072,0.6451899,,Q11941553,,104
node,5003473125,Espalda de Aneto,,Epaule de Aneto,Espalda de Aneto,3345,42.6293104,0.6596985,,Q17584188,an:Esquena de l'Aneto,76
node,5003473129,Aiguille Escudier,,Aiguille Escudier,,3340,42.6302501,0.6547218,,Q17584171,an:Agulla Baixa d'Aneto,80
node,7797043599,Aguja Schmidt-Endell,,,,3335,42.6398847,0.6409541,,,,101
node,1092109785,Cilindro de Marboré,,Cylindre du Marboré,Cilindro de Marboré,3325,42.6847945,0.0238657,251,Q507593,an:Mallo de Marmorés,264
node,5003215080,Mallo de la Lit / El Tuconet,,,,3311,42.6525327,0.4305682,,Q11953345,,81
node,2933054393,Punta Oliveras-Arenas,,Pointe Oliveras-Arenas,Punta Oliveras-Arenas,3302,42.6337629,0.6545126,,Q17584212,ca:Punta Oliveras,57
node,626639517,Vignemale,,,,3298,42.773943,-0.1473437,1025,Q1348903,es:Pico Viñamala,1029
node,623866271,Pico de Coronas,,Pic de Coronas,Pico de Coronas,3297,42.6371502,0.6493722,,Q11941468,an:Tuca de Corones,39
node,6880683513,Punta de la Lit,,,,3292,42.6518198,0.4291557,,,,57
node,4947558532,Pic Clot de la Hount,,,,3289,42.7731887,-0.1497252,,,,97
node,5003473132,Tuca Collado de Coronas,,Tuc del Collado de Coronas,Tuca Collado de Coronas,3286,42.6359083,0.6509936,,Q11953351,an:Tuca de la Collada de Corones,27
node,1241886631,Punta de la Brecha de Tempestades,,,Punta de la Brecha de Tempestades,3272,42.6272543,0.6615774,,Q17584183,an:Tuca de la Brecha de Tempestaz,66
node,1250037829,Pico Abadías,,Pic Abadías,Pico Abadías,3272,42.6431951,0.6384666,,Q17584169,,86
node,10821736171,Tuqueta Roya de Cregüeña,,,,3271,42.6424773,0.6384646,,,,73
node,5003215081,Tuqueta Roya,,,,3266,42.6531,0.4327481,,Q11953392,,15
node,5003473139,Tuca del Cuello de la Rimalla,Tuca del Cuello de la Rimalla,,Pico del Collado de la Rimaya,3261,42.6477308,0.6369312,,Q11941551,an:Tuca d'el Cuello de la Rimaya,77
node,6534813143,Pico de la Rimaya,,,Pico de la Rimaya,3261,42.6486702,0.6352925,,Q65395947,an:Tuca de la Rimaya,82
node,2192182895,Pico Marboré,,Pic du Marboré,Pico Marboré,3251,42.6928281,0.0116476,,Q2746829,fr:Pic Marboré,89
node,494177500,Pic de Cerbillona,,,,3247,42.7691997,-0.1498045,,Q3382360,fr:Pic de Cerbillona,62
node,4947558533,Pic Central,,,,3235,42.7683635,-0.1465632,,Q3382295,,46
node,7546011587,Mallo Tormosa,,,Mallo Tormosa,3235,42.6718772,0.0419024,,,,136
node,13269711827,Maladeta noreste,,,,3235,42.6475807,0.6421587,,,,33
node,7797026673,Aguja del Collado de Coronas,,,,3228,42.6343103,0.6525087,,,,44
node,8280351615,Pico Perdiguero,,Pic Perdiguère,Pico Perdiguero,3222,42.6920006,0.5188647,650,Q2746833,,653
node,566485955,Pico de Montferrat,,Pic de Montferrat,Pico de Montferrat,3219,42.7666277,-0.1382876,,,,73
node,5003470418,Antecime SE de Russell,,Antecime SE de Russell,,3206,42.6174057,0.6719174,,,,78
node,1140536164,Punta Chausenque,,,Punta Chausenque,3204,42.7734628,-0.1422823,,Q2478255,,74
node,7545936906,,,,,3202,42.6877047,0.0213055,,,,29
node,1140536098,Piton Carré,,,,3197,42.7734295,-0.1449871,,Q3389365,,41
node,5003470419,Punta de la Brecha de Russell,,,Punta de la Brecha de Russell,3197,42.6216887,0.6675911,,,,61
node,4321262141,Piton SW del Cilindro,,Piton SO du Cylindre,Piton SW del Cilindro,3194,42.6810391,0.020907,,Q11941768,,54
node,26864248,Pic Long,,,,3192,42.8008266,0.1001273,732,Q3141369,en:Pic Long,740
node,5003473141,Pico Mir,,Pic Mir,Pico Mir,3187,42.6531147,0.628693,,Q11951567,an:Tuca de Mur,49
node,5003160016,Dedo del Monte Perdido,,Doigt du Mont Perdu,Dedo del Monte Perdido,3185,42.6790915,0.0315817,,Q17584187,,56
node,7545936905,,,,,3182,42.6890466,0.0195289,,,,18
node,26863008,Bachimala,,Schrader,Bachimala,3177,42.6985978,0.3944255,564,Q2092038,fr:Pic Schrader,573
node,2294126949,Hito Occidental del Perdiguero,,Hito Occidental Perdiguère,Hito Occidental del Perdiguero,3176,42.6914274,0.5152916,,,,20
node,5003160015,Nudillo del Monte Perdido,,,Nudillo del Monte Perdido,3174,42.6799324,0.0307426,,,,107
node,2287097413,Pic de Campbieil,,,,3173,42.792033,0.1197083,271,Q3382361,,280
node,2634949996,Hito Oriental del Perdiguero,,Hito Oriental du Perdiguère,Hito Oriental del Perdiguero,3171,42.6909214,0.5220792,,Q11922139,ca:Fita E de Perdiguero,21
node,1250020179,Pico de los Gemelos,,Pic des Jumeaux,Pico de los Gemelos,3167,42.6614912,0.4351469,,,,100
node,1250023594,Pointe Delmás,,Pointe Delmás,,3163,42.6539008,0.6284564,,Q11943910,,46
node,5003160018,Picos de la Cascada Oriental,,Pic oriental de la Cascade,Picos de la Cascada Oriental,3161,42.6899584,0.0078224,,Q3382406,,57
node,2287097434,Pic Badet,,,,3160,42.7977717,0.1042392,,Q572681,,113
node,5003088277,Pic de Lentilla,,Pic de Lentilla,,3157,42.7888571,0.1171267,,Q11941435,,24
node,5003057686,Épaule de Chausenque,,Épaule de Chausenque,,3154,42.7732923,-0.1400177,,Q11920626,,54
node,1250032653,Pico de le Bondidier,,Pic Le Bondidier,Pico de le Bondidier,3153,42.6480865,0.6274156,,Q17584204,,68
node,5003473140,Antecima N. del Pico Le Bondidier,,Antecime N du Pic Le Bondidier,Antecima N. del Pico Le Bondidier,3152,42.6487281,0.6278389,,,,41
node,4947558534,Grand Pic de Tapou,,,,3151,42.7627842,-0.1358368,,Q3113703,,115
node,13269758410,Segundo Resalte de Salenques,,,,3148,42.6253584,0.6674406,,,,83
node,494395635,Pico Balaitús,,Pic du Balaïtous,Pico Balaitús,3146,42.8389387,-0.290257,851,Q2298456,es:Pico Balaitús,851
node,6535636066,Aguja Sur Rusell,,,,3146,42.6160365,0.6724256,,,,77
node,2192182868,Tallón,,Pic du Taillon,Tallón,3144,42.6936421,-0.0512874,342,Q3141527,fr:Pic du Taillon,363
node,26864258,Pica d'Estats,,Pique d'Estats,Pica d'Estats,3143.45,42.666952,1.3978986,1264,Q1537733,es:Pica d'Estats,1276
node,5003088278,Aiguille Badet,,Aiguille Badet,,3135,42.7988645,0.102117,,Q17587486,,67
node,1250028985,Punta del Sable,,Pointe du Sabre,Punta del Sable,3134,42.6944365,0.3964367,,Q11831820,,67
node,1060153613,Punta de Literola,,Pointe de Literole,Punta de Literola,3133,42.6988654,0.5228297,,Q3393625,fr:Pointe de Litérole,85
node,1092110351,Pico de la Munia,,Pic de la Munia,Pico de la Munia,3133,42.7148957,0.1319236,673,,,584
node,5003057682,Pointe supérieure du Tapou,,Pointe supérieure du Tapou,,3132,42.7640917,-0.1365252,,Q17584223,,79
node,10821759993,Agulla d'Ixalenques,,,,3132,42.6253317,0.6685005,,Q11942730,ca:Primer Ressalt de Salenques,82
node,4947558535,Pic du Milieu,,,,3130,42.7615778,-0.1364073,,Q2399579,,47
node,445583491,Pic Verdaguer,,,,3129.4,42.6680493,1.396855,,Q7190457,es:Pico Verdaguer,25
node,988137856,Guargas Blancas,,Pic des Gourgs Blancs,Guargas Blancas,3129,42.700022,0.4777227,221,Q11701147,an:Tuca de Gorgs Bllancs,237
node,1250021543,Pic des Vétérans,,Pic des Vétérans,,3129,42.6651595,0.4374824,,,,113
node,5003057681,Punta Inferior del Tapou,,Pointe inférieure du Tapou,Punta Inferior del Tapou,3124,42.7635186,-0.1358584,,Q17584201,,48
node,1060153574,Tuca Roya de Lliterola,,,,3122,42.6976332,0.5208907,,Q3382386,,32
node,1250023802,Tucón Royo o Pavots,,,Tucón Royo o Pavots,3122,42.6408124,0.4239258,,Q11813889,ca:Pavots,38
node,5003057684,Aiguille supérieure du Clot de la Hount,,,,3119,42.7737521,-0.1527435,,Q17584222,,100
node,3208807851,Muela de Alba,,,Muela de Alba,3118,42.6536537,0.625245,,Q17584209,an:Quixal d'Alba,43
node,1868861762,Pointe Gabarró,,Pointe Gabarró,,3114.6,42.6654679,1.3998781,,Q7260524,es:Punta de Gabarró,34
node,5003256554,Tour Armengaud,,Tour Armengaud,,3114,42.7000247,0.4764121,,Q11952228,,56
node,5003160019,Pic Brulle,,Pic Brulle,,3111,42.6888393,0.0051176,,Q3382290,,44
node,10821777526,Torre de Salenques,,,Torre de Salenques,3111,42.6256095,0.6705106,,,,106
node,5003172156,Punta Ledormeur,,Pointe Ledormeur,Punta Ledormeur,3107,42.6999105,0.3952905,,Q17584205,,36
node,5003256549,Cap Dera Baquo Oriental,,,Cap Dera Baquo Oriental,3104,42.6931007,0.4927623,,,,197
node,5003256555,Punta Lourde Rocheblave,,Pointe Lourde Rocheblave,Punta Lourde Rocheblave,3104,42.7000919,0.4740858,,Q11943914,an:Tuca de Puixebres,50
node,6790492466,Crabioles Occidental,,Crabioules Occidental,Crabioles Occidental,3102,42.7026745,0.5266251,,Q11915991,an:Tuca de l'Estraperlo,135
node,1250025769,Picos de la Cascada Occidental,,Pic occidental de la Cascade,Picos de la Cascada Occidental,3098,42.6866993,0.0024152,,Q3382405,,69
node,1089570467,Cap Dera Baquo Occidental,,,Cap Dera Baquo Occidental,3097,42.6952671,0.4915277,,Q17584186,ca:Cap Dera Baquo Occidental,66
node,1250019942,Tuca de Lliterola,,,Tuca de Lliterola,3097,42.695402,0.5211923,,,,24
node,6790492454,Pico Sellam de la Baca Occidental,,,Pico Sellam de la Baca Occidental,3097,42.6945112,0.4920976,,,,67
node,1250015908,Punta de l'Ibón Gran Norte,,,,3096,42.7033866,0.3950628,,,,64
node,5003093298,Pequeña Munia,,Petite Munia,Pequeña Munia,3096,42.7160792,0.1334718,,,,22
node,5003160017,Tuqueta de Marboré,,,Tuqueta de Marboré,3093,42.6854521,0.0188935,,,,18
node,8244330333,,,,,3092,42.652941,0.6268671,,,,11
node,8244330334,,,,,3092,42.653019,0.626584,,,,17
node,1825431806,Pic de Néouvielle,,Pic de Néouvielle,,3091,42.8353661,0.1151204,487,Q3088745,fr:Pic de Néouvielle,515
node,1250019173,Sierra Morena,,,Sierra Morena,3090,42.7207426,0.1353078,,Q3382389,,85
node,6533442804,Agulla de la Brecha de Llosás,,,,3088,42.6280484,0.6499838,,,,49
node,13269651490,Colmillo de Alba Oriental,,,,3087,42.6540091,0.6234621,,,,54
node,494174406,Pic de Troumouse,,,,3085,42.7224452,0.1367431,,Q2420237,fr:Pic de Troumouse,54
node,1250038304,Diente de Llardana,,Dent de Llardana,Diente de Llardana,3085,42.6462169,0.4351016,,Q17584184,,152
node,6872204456,,,,,3085,42.6920822,0.4977828,,,,45
node,12264527095,Aguja SO del Pico Abadías,,,,3085,42.6417749,0.6368577,,,,71
node,652132494,Infierno Central,,Pic Central d'Enfer,Infierno Central,3080,42.7814949,-0.2605587,552,,,558
node,5003215082,Pico de la Paúl,,,,3079,42.6605688,0.4462766,,,,75
node,5003160012,Espalda de Esparets,,Epaule d'Esparets,Espalda de Esparets,3078,42.6772465,0.0430264,,Q11920627,,33
node,445583481,Pic du Montcalm,,,,3077,42.671885,1.4059884,,Q1479975,,94
node,2917938909,Infierno Oriental,,Pic Oriental d'Enfer,Infierno Oriental,3076,42.781345,-0.2590393,,,,49
node,5003215079,Tuca Forau de la Neu,,,Tuca Forau de la Neu,3076,42.644025,0.4280192,,Q11953343,,27
node,652132493,Pic Occidental d'Enfer,,Pic Occidental d'Enfer,,3075,42.7831253,-0.2632365,,,,53
node,2287097444,Pic Maou,,,,3074,42.7941054,0.1058456,,Q3382315,,41
node,1250015177,Espalda de Marboré,,Épaule du Marboré,Espalda de Marboré,3073,42.6853412,0.0002861,,,,16
node,1250039537,Pico Inferior de la Paúl,,,Pico Inferior de la Paúl,3073,42.6586091,0.4434197,,Q11941429,ca:Pic Inferior de la Paül,43
node,5003473135,Aguja Haurillón,,Aiguille Haurillon,Aguja Haurillón,3073,42.6351901,0.6370246,,Q17584174,ca:Agulla Haurillón,88
node,652132539,Pico de la Frondella,,,Pico de la Frondella,3071,42.8330662,-0.2903135,,,,135
node,734648025,Astazu Gran,,Grand Astazou,Astazu Gran,3071,42.7024839,0.0236816,,Q3113515,fr:Grand Astazou,160
node,5003256543,Aiguille supérieure de Lézat,,Aiguille supérieure de Lézat,,3069,42.7062007,0.518787,,,,189
node,1250033046,Pico de Bardamina,,Pic de Bardamina,Pico de Bardamina,3068,42.6624312,0.4509654,,Q17584182,,59
node,5003256553,Tuca de O,,,,3065,42.6996336,0.4811743,,Q11941436,ca:Pic Jean Arlaud,102
node,590706409,Garmo Negro,,,,3064,42.7716445,-0.2641782,246,,,254
node,5003033726,Frondella N,,,,3062,42.8334727,-0.2901468,,Q17584192,,60
node,5003473128,Aguja Franqueville,,,Aguja Franqueville,3061,42.6251144,0.6468218,,Q11904360,an:Agulla de Franqueville,73
node,1250040083,Tuca de Vallibierna,,,Tuca de Vallibierna,3059,42.5940416,0.6530895,329,Q3100806,es:Pico de Vallibierna,339
node,5003263133,Sotllo N,,,,3058.2,42.6697873,1.3875262,,,,191
node,4999107333,Pic Maubic,,,,3058,42.8027444,0.1029226,,Q3382316,,42
node,5003256542,Aiguille centrale NO Lézat,,Aiguille centrale NO Lézat,,3058,42.7058207,0.5192036,,,,154
node,1250025913,Pico Eriste Gran,,,Pico Eriste Gran,3056,42.6250668,0.4092338,230,,,231
node,652132478,Frondella,,,,3055,42.8321527,-0.2928759,,,,65
node,10090048941,Aguja de Alba,,,,3054,42.6556001,0.6186632,,,,109
node,11527504825,,,,,3054,42.5936681,0.654405,,,,34
node,3429961790,Tuca de Culebres,,,,3053,42.5939764,0.6514085,,Q11953344,es:Tuca de Culebras,31
node,5003473127,Aguja Tchihatcheff,,,Aguja Tchihatcheff,3052,42.624652,0.6448567,,,,91
node,6887996037,Punta del Ibón,,,Punta del Ibón,3052,42.7063983,0.3935444,,,,42
node,13547464422,Torre Cordier / Pico del Olvido,,,,3052,42.6532741,0.6338538,,,,53
node,1250030355,Pico Royo,,,,3051,42.6908419,-0.0544752,,,,29
node,1250034375,Pequeño Bachimala,,,,3051,42.7097798,0.3936125,,,,85
node,5003057685,Aguja SW de Cerbillona,,,Aguja SW de Cerbillona,3051,42.7676018,-0.1524952,,Q11904364,,25
node,5003470416,Pointe orientale de Russell,,Pointe orientale de Russell,,3051,42.6165797,0.6770269,,Q11943922,ca:Punta Russell Oriental,15
node,5003256546,Pico Portillón de Oô,,,Pico Portillón de Oô,3050,42.6927035,0.5073666,,,,126
node,3253918830,Torre Costerillou,,Tour de Costérillou,Torre Costerillou,3049,42.8376788,-0.2859567,,Q11952238,,180
node,1250024164,Bachimala Chicot N,,,,3048,42.7075447,0.3933877,,,,37
node,10089409665,Punta Mamy,,,,3048,42.7030128,0.5252877,,Q11943913,,108
node,2294147390,Pico Rabadá,,,Pico Rabadá,3045,42.700052,0.5367927,,Q11941440,an:Tuca de Rabadá,133
node,5003160013,Mallo de Tormosa,,,,3045,42.6732435,0.046563,,Q11908830,,66
node,5003256548,Pico Audoubert,,,,3045,42.6962004,0.4892999,,Q17584181,,26
node,5003473123,Forca d'Estasen,,,,3045,42.62547,0.6722557,,,,44
node,6533447435,,,,,3045,42.6247377,0.6456144,,,,71
node,652132454,Pico Argualas,,,,3044,42.7664853,-0.2668997,,,,130
node,5003057683,Aguja Inferior Clot de la Hount,,,,3043,42.7743026,-0.1532268,,,,89
node,5003256556,Pico Camboué,,,,3043,42.7023469,0.4715431,,,,34
node,2294147403,Tusse de Remuñe,,,,3041,42.6997746,0.5356424,,Q17584225,,42
node,3090463423,Cap de la Coma de Riufred,,,,3041,42.6687455,1.4015231,,,,17
node,5003473134,Aguja Cregüeña,,,Aguja Cregüeña,3041,42.6346691,0.6357372,,Q11904355,,56
node,6886018973,Pico de Bagüeñola,,,Pico de Bagüeñola,3041,42.6231408,0.4090307,,,,77
node,2287097482,Pic des Trois Conseillers,,,,3039,42.831159,0.1129302,,Q3382420,,179
node,6875982172,Tuca de Navarro,,,,3039,42.7002331,0.5396271,,Q18005120,an:Tuca de Navarro,114
node,6887996039,,,,,3038,42.7087362,0.3932349,,,,54
node,5003256541,Aiguille centrale SE de Lézat,,Aiguille centrale SE de Lézat,,3037,42.7054724,0.5198332,,,,153
node,1250020602,Pico Algas,,,,3036,42.7683164,-0.2706457,,,,61
node,5003473126,Aguja Argarot,,,Aguja Argarot,3036,42.6242901,0.6448056,,Q11904351,an:Agulla d'Argarot,67
node,2287097490,Turon de Néouvielle,,,,3035,42.8277711,0.1077501,,Q3542372,,142
node,5003088279,Premier Conseiller,,,,3035,42.8299126,0.1099062,,,,
node,7183756565,Aguja Literola,,,,3035,42.7004867,0.526188,,Q17584206,ca:Agulla de Lliterola,18
node,1400940495,Punta Culfreda Sur,,Pic de Batoua,Punta Culfreda Sur,3034,42.7087042,0.336307,577,Q31651797,,604
node,10819411215,Aguja SW de Russell,,,Aguja SW de Russell,3034,42.6169465,0.6676464,,Q17584176,ca:Agulla SW de Russell,68
node,5003172157,Punta Batouta,,,Punta Batouta,3033,42.7105028,0.3395033,,,,40
node,566485952,Petit Vignemale,,,,3032,42.774699,-0.135048,,Q2053712,,124
node,626949740,Aguja Argarot Sur,,,Aguja Argarot Sur,3032,42.623724,0.6447508,,,,62
node,652132403,Algas N,,,,3032,42.7695806,-0.2709506,,,,43
node,1250021974,Pico Eriste Norte o Beraldi,,,Pico Eriste Norte o Beraldi,3031,42.6266401,0.4130425,,,,84
node,2356214063,Gabieto Norte,,,,3031,42.6945736,-0.0620987,,,,122
node,4930071381,Bugarret,,,,3031,42.8010064,0.0915211,,,,66
node,5003172158,Pico Culfreda Central,,,Pico Culfreda Central,3031,42.7099313,0.3380227,,,,26
node,7554312190,Gabieto Sur,,,,3031,42.6925653,-0.0656869,,,,
node,26862732,Pic de Comaloforno,,,,3029.2,42.5913788,0.827831,748,Q2984642,ca:Pic de Comaloforno,748
node,5003093297,Punta Aires,,,Punta Aires,3028,42.7272805,0.1352262,,,,97
node,4321471712,Punta Escaleras,,,Punta Escaleras,3027,42.6698029,0.029876,,Q11943909,,36
node,5003160014,Punta de Tormosa,,,,3026,42.6695604,0.0520873,,Q11908832,,60
node,45197008,Punta de l'Abella,,,,3025,42.7132443,0.3928154,,Q11903838,,56
node,652132400,Algas SE,,,,3025,42.7675416,-0.2698734,,,,54
node,5003256545,Aguja Jean Garnier,,,,3025,42.701251,0.5330515,,Q11904363,,75
node,7799247627,Pico de la Pez,,,Pico de la Pez,3024,42.7106706,0.3846791,,,,79
node,575756027,Besiberri Sud,,,,3023.4,42.5938062,0.8259905,,Q8531381,ca:Besiberri Sud,69
node,734648028,Pic de Lustou,,,,3023,42.7347815,0.3600008,265,,,289
node,5003256540,Aiguille inférieure de Lézat,,Aiguille inférieure de Lézat,,3023,42.7050096,0.5203008,,,,139
node,652132356,Aguja Cadier,,,,3022,42.83432,-0.2898718,,Q11904357,,53
node,652132405,Aguja D'Ussel,,Aiguille d'Ussel,Aguja D'Ussel,3022,42.8376244,-0.2841643,,,,187
node,1250022420,Punta de las Olas,,,Punta de las Olas,3022,42.6621893,0.0534743,,Q11943985,,76
node,1809407554,Pic Heid,,,,3022,42.7286951,0.135119,,Q3382307,,91
node,5003473133,Aguja Juncadella,,,Aguja Juncadella,3022,42.6334377,0.6322106,,Q11904365,an:Agulla de Juncadella,67
node,4930071380,Pale Crabounouse,,,,3021,42.8031583,0.0880206,,Q3382363,,33
node,5003033725,Aguja de Arnales,,Aiguille d'Arnales,Aguja de Arnales,3020,42.7809139,-0.2575239,,,,44
node,1089570438,Pico de Clarabide,,,Pico de Clarabide,3019,42.6947878,0.4674603,,Q11941460,ca:Pic de Clarabide,104
node,7554312186,Cabieto dero Baziero,,,,3018,42.6938702,-0.0630793,,,,27
node,7799247626,Pico Puerto de la Pez,,,Pico Puerto de la Pez,3018,42.7111269,0.384987,,,,32
node,1377651606,Pico Oriental de Clarabide,,Pic Oriental de Clarabide,Pico Oriental de Clarabide,3017,42.6965039,0.4686528,,Q17584213,,35
node,4930071382,Dent D'Estibère Male,,,,3017,42.800697,0.0944013,,,,47
node,5003088276,Pale Crabounouse N.,,,,3016,42.8044299,0.089618,,,,17
node,1250020141,Astazu Chico,,Petit Astazou,Astazu Chico,3015,42.7018762,0.014493,,Q3377091,,62
node,3707866584,Punta Alta de Comalesbienes,,,,3014,42.5857601,0.8803745,539,Q7260504,ca:Punta Alta de Comalesbienes,542
node,4999107332,Aguja Tourrat,,,Aguja Tourrat,3014,42.8048196,0.1036836,,,,66
node,1250039684,Pico de Gías,,Pic de Gias,Pico de Gías,3013,42.693425,0.4701595,,Q17584199,,61
node,652132406,Aguja de Pondiellos,,,Aguja de Pondiellos,3011,42.7718304,-0.2621429,,Q11904362,,46
node,2927071009,Pic Ramougn,,,,3011,42.8348178,0.1201617,,Q3088783,,119
node,5003256539,Pointe LaQ,,Pointe LaQ,,3010,42.7039186,0.5234295,,Q11943912,,80
node,5003314321,Agulla Nord de Malvesina,,,,3009.9,42.5929876,0.8265495,,,,49
node,5003256552,Pico Belloc,,,,3008,42.7138699,0.4793732,,,,168
node,6880618013,Pico Occidental de Clarabide,,,,3008,42.6944619,0.4661541,,,,24
node,5003215077,Tuca de la Forqueta Sur,,,,3007,42.6307304,0.4266166,,Q17584191,,155
node,5003256550,Pointe Belloc Sud,,,,3007,42.7126732,0.4800128,,Q11908939,,162
node,13159582396,Pointe Reboul-Vidal,,,,3007,42.8275569,0.1076067,,Q11943916,,46
node,2287097469,Pic d'Estaragne,,,,3006,42.7971603,0.1302987,,Q3382347,,92
node,5003256551,Pointe Belloc Central,,,,3006,42.7131173,0.479742,,Q11908935,,155
node,575896583,Pico de la Gran Facha,,Grande Fâche,Pico de la Gran Facha,3005,42.8081942,-0.237874,283,Q3114948,es:Pico Gran Facha,284
node,45193909,Pic Rodó de Canalbona,,,,3004.3,42.6625832,1.4016988,,Q7357513,ca:Rodó de Canalbona,59
node,652132456,Algas SO,,,Algas SO,3003,42.7675455,-0.2712949,,,,54
node,5003256557,Pico Saint-Saud,,,,3003,42.7022129,0.4678845,,,,51
node,652132544,Pico Arnales,,,,3001,42.7801254,-0.2560053,,,,59
node,5003256547,Pequeño Pico Portillón,,,,3000,42.6928076,0.5026976,,,,27
node,6790517464,Pico de Gías Inferior,,,,3000,42.6933554,0.4711878,,,,91
node,9292166189,,,,,2998,42.6806211,0.0259959,,,,18
node,3706616071,Punta de Passet,,,,2997.6,42.589379,0.8271458,,Q17482929,ca:Punta de Passet,48
node,1250022624,Tuca de Piedras Blancas,,,Tuca de Piedras Blancas,2996,42.6306258,0.6215952,,,,90
node,5001911313,,,,,2995.9,42.6006235,0.8256757,,,,
node,575756029,Besiberri del Mig,,,,2995.2,42.5998934,0.8249398,,Q4896263,ca:Besiberri del Mig,108
node,7552147038,,,,,2995,42.7016154,0.0272993,,,,99
node,623866308,Pico de Cregüeña,,,,2994,42.6342639,0.6141615,,,,108
node,3696696886,Pic de Comalesbienes,,,,2993.3,42.5839748,0.8786733,,Q11941463,ca:Pic de Comalesbienes,34
node,7547061189,,,,,2993,42.6639676,0.0531094,,,,23
node,7552147037,,,,,2993,42.7018213,0.0268604,,,,92
node,652132477,Frondella SW,,,,2992,42.8285479,-0.2975106,,Q17584193,,89
node,9814514752,pic Central,,,,2991,42.8376101,-0.2827205,,,,186
node,5001911315,,,,,2989.5,42.6010124,0.8257608,,,,60
node,7552147045,,,,,2989,42.697002,0.0153215,,,,57
node,733993042,Pic d'Ardiden,,,,2988,42.8340053,-0.0676333,423,Q3382344,,426
node,7552147044,,,,,2988,42.6988119,0.0153348,,,,66
node,1060153532,Mall Barrat,,,,2984,42.6988347,0.5625372,,,,146
node,575756025,Pic d'Abellers,,,,2983.4,42.5948531,0.8204737,,Q11941445,ca:Pic d'Abellers,104
node,7545900004,Pic Occidental,,,,2983,42.6865169,0.0086284,,,,8
node,577086031,Pic de Peguera,,,,2982.7,42.5405381,1.0119532,555,Q7190465,ca:Pic de Peguera,558
node,7545936909,,,,,2981,42.6808376,0.0266822,,,,3
node,7552147040,,,,,2981,42.7016177,0.0179874,,,,27
node,247102455,Soum des Salettes,,,,2976,42.7687509,0.1110067,380,,,377
node,733939395,Pic de la Sède,,,,2976,42.7861303,-0.1203085,242,,,246
node,2192182875,Pointe Bazillac,,,,2976,42.691673,-0.0391619,,Q3382287,,110
node,6764370092,,,,,2976,42.6625091,0.45579,,,,14
node,4909067317,,,,,2975.5,42.5763846,0.8919715,,,,176
node,494395676,Pic Palas,,,,2974,42.8494134,-0.3132716,401,Q3382327,fr:Pic Palas,410
node,4909067319,,,,,2973.2,42.5754964,0.8916086,,,,41
node,7546011586,,,,,2973,42.6784913,0.0440068,,,,18
node,7552147042,,,,,2973,42.7008349,0.0143682,,,,9
node,577182414,Cap deth Hòro de Moilères,,,,2972.8,42.6323786,0.7008425,,Q17482236,ca:Cap deth Hòro de Molières,172
node,26864384,Punta Suelza,,,Punta Suelza,2972,42.6520423,0.289818,658,Q23992064,,659
node,3208824460,,,,,2972,42.6457566,0.6237726,,,,33
node,4275544771,Pic de Guerreys ou de Bacou,,Pic de Guerreys ou de Bacou,,2972,42.723972,0.3604154,,,,144
node,6533398774,,,,,2971,42.6311338,0.6863108,,,,114
node,6533447451,,,,,2971,42.6446208,0.6307772,,,,6
node,6533460730,Tucón de la Crencha de Cregüeña,,,,2971,42.63361,0.6332282,,,,-10
node,4909067294,,,,,2970.5,42.5807219,0.8966334,,,,86
node,4909236474,,,,,2968.6,42.5821166,0.897034,,,,86
node,626639809,Soum d’Aspé,,,,2968,42.7772259,-0.0816339,316,,,328
node,6534813141,,,,,2968,42.6451283,0.6299988,,,,4
node,6886018969,,,,,2968,42.6327496,0.4228357,,,,51
node,5001911317,,,,,2966.9,42.6020009,0.8260855,,,,53
node,3706616070,Punta de Lequeutre,,,,2966.2,42.5873479,0.8276805,,Q11943933,ca:Punta de Lequeutre,34
node,1377651691,,,,,2966,42.6941615,0.4639716,,,,24
node,9316079234,,,,,2966,42.6640179,0.4502697,,,,42
node,5001911319,,,,,2965.6,42.6022549,0.8261305,,,,59
node,45188761,Pic de Canalbona,,,,2965.3,42.6565797,1.4058883,,Q7190459,en:Pic de Canalbona,57
node,494395411,Pico de Cambalés,,Pic de Cambalès,Pico de Cambalés,2965,42.8236117,-0.2435536,297,Q18415042,,303
node,733993047,Malh Arrouy,,,,2965,42.7841987,-0.0725046,,,,177
node,1250022154,Pic de la Nissoude,,Pic de la Nissoude,,2965,42.7153171,0.3492877,,,,176
node,988137855,Pic de Hourgade,,,,2964,42.7338413,0.448784,234,Q3382372,,309
node,6899517639,Punteta Peguera,,,,2964,42.7220614,0.3594031,,,,59
